augmentation,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,dataset
2-2,36.43109190143591,66.91828219624486,33.56772714060884,45.66599150822603,33.76149367781539,14.586862135280915,dense_rain
2-2,43.568118235522284,69.56571619620524,44.944274741133015,58.015367369181625,40.303671055968834,26.43095653893296,dense_snow_day
2-2,42.457880419288976,69.11198751698312,43.255605946828325,63.57973154353736,36.16343097224452,16.327745088548486,dense_snow_night
2-2,50.890853224353485,80.59404358075122,53.647093522743816,67.37709249888795,46.672340585340805,26.94811657883966,dawn_fog
2-2,54.579390180325696,83.41008234318853,59.900217127002065,70.96630550653214,52.53063271247925,30.348105273267535,dawn_sand
2-2,51.55070244137578,81.55511875476634,54.92898952442475,66.49663019758279,44.856626149329074,12.786663938558046,dawn_rain
2-2,49.958010079422955,79.72436689871589,52.187723911450924,65.45793218762003,37.26387216165532,15.348910249356756,dawn_snow
2-2,26.490395421409485,57.97877883825563,21.771227720743642,38.27857052561072,24.17180403946416,12.477358498819882,nuscenes_clear
2-2,22.430784702319333,51.99911292046535,15.776510381151581,30.865026409026587,21.813471936369925,8.003086252217628,nuscenes_rain
2-2,42.586829484595214,73.62339668149555,42.423172049701925,76.70777500932796,53.938008625896394,19.41844790885538,bdd_clear
2-2,43.23212321098946,75.0176882877225,43.82455534846109,70.93024514056626,50.34389852782751,18.70087952505016,bdd_rain
2-2,43.594876873902365,73.21137202645818,44.99929964521526,74.89947333601101,48.94846177142212,17.286171457859357,bdd_snow
2-2,44.69894232905552,69.16436364508833,47.97562893257371,77.98450791928437,51.95279416700861,15.769391295136645,cityscapes_clear
2-2,45.44685361538468,68.92798288706577,49.22503874793031,77.44939826348109,51.62847623626789,13.86571696486685,cityscapes_fog01
2-2,44.18715343328813,67.80053192555184,47.107245185302894,78.69698172324908,50.807970574145486,11.54211548326093,cityscapes_fog02
2-2,41.49442546185345,63.25470381377001,44.89466342487263,78.45569784689822,48.78526186328651,8.951025304150116,cityscapes_fog03
2-2,48.41371895897235,78.5808974935086,51.62460020548516,81.47418787760449,64.18128333876724,32.08468984447235,acdc_fog
2-2,48.76167770534656,78.92703022449592,52.88691485819304,75.76516423374542,59.72265349141321,29.082874641432987,acdc_rain
2-2,52.56595000495696,81.09240418359465,59.06259596237624,79.01976150811838,62.87467605494601,31.07237493654927,acdc_snow
2-2,17.38309454123558,38.32878246934056,11.779502183619575,31.79484028487703,24.568447447409394,3.4908219994632756,providentia_fog
2-2,46.29430753111083,73.49414730615518,55.02610300794723,58.87773255931577,62.30158151360078,29.14800973113386,providentia_snow
2-2,61.98495791666503,88.37633215400271,70.65944828915217,80.42889750812861,55.67838775823974,21.646381504287163,midjourney_snow
2-2,60.53701509370417,89.06542520759758,69.02551433151606,75.32548374608385,52.58224935362921,20.345890646342678,midjourney_rain
2-2,61.814465234976126,88.48742920806308,70.87512302768938,81.30536646633847,55.61622827404901,17.195948740733712,midjourney_fog
2-3,47.922362759930806,74.06633297847034,51.58667644527316,73.56936266873106,50.09754327270597,18.888508279054463,adverse_fog
2-3,44.442158612630784,76.71112220477484,44.75944402163666,74.13458022138464,50.5874467549869,18.690766725538946,adverse_rain
2-3,47.37486090822023,73.46403624762982,50.52746780690486,73.06534886157232,40.30027535365656,14.403392012194457,adverse_snow
2-3,43.99933813405776,71.58457390051754,43.63720293976169,60.730899314934305,41.430793375853895,21.609975837192742,dense_clear_day
2-3,53.96625746249504,76.11650167158311,59.50699277761233,74.45178448296869,54.31505365467736,25.54910819990489,dense_light_fog_day
2-3,44.20655200941206,71.92899246898577,45.51444070234128,60.332875162748664,38.01581851860959,14.819896570366705,dense_light_fog_night
2-3,58.7614875565478,79.52805315159947,66.6971879834954,77.50746420246631,54.42674775021463,13.90609685750754,dense_fog_day
2-3,46.808114317831155,70.93541170088862,51.809566955235866,56.912721897659225,47.56401401869952,15.413845030661863,dense_fog_night
2-3,36.26040930451042,65.29577041841979,33.87785884480221,45.181815338542165,33.95664012960886,13.960307097200333,dense_rain
2-3,43.391783972217105,68.60014400027967,44.81253496925671,57.816487229780755,40.17858304324001,25.936481959449953,dense_snow_day
2-3,41.96382736783543,67.85281178856289,42.631023427368305,63.185020104989206,35.646093850703345,15.363840328190562,dense_snow_night
2-3,51.14318509004476,79.80658626561882,52.899063338283995,68.25081550387002,46.80349362027736,26.05854965987213,dawn_fog
2-3,54.81909991812104,82.23237034060091,60.24479039604114,71.55360005719147,52.6946572379554,29.62514454295264,dawn_sand
2-3,51.738241159694056,80.67890463897102,55.89259184473494,66.755828487004,45.025080119852284,10.924108083747521,dawn_rain
2-3,49.86155719787169,78.99875095226801,51.527525224414326,65.67678943604851,36.77278118261472,14.56870306321301,dawn_snow
2-3,25.538288333631332,56.97775175110233,20.1664147972876,36.69983257212891,23.429789764711998,12.42587009573932,nuscenes_clear
2-3,21.810569219918644,50.86636518740797,14.655031572351094,29.41572275300795,21.723084196408788,7.628318911021566,nuscenes_rain
2-3,42.258114753290535,72.47353796041924,42.32613086193117,76.77957926020072,53.744015124363095,19.075349313938613,bdd_clear
2-3,43.0027848889797,74.42444110456617,43.39718146109088,71.02627133634132,50.051872646001996,18.667184534661125,bdd_rain
2-3,43.26868355518548,72.90543473083785,44.244626798298384,74.78334916412905,48.54531474259544,17.13913909304231,bdd_snow
2-3,44.34080268805393,68.25271501707539,47.25446029971731,78.2236384152006,51.268163169713354,15.66102737801284,cityscapes_clear
2-3,45.24102096564035,67.81284645637761,48.69886577385408,77.8924656261973,51.33147756286696,13.703915527273367,cityscapes_fog01
2-3,43.881242323708335,66.1971820767377,47.05094913798215,79.55433253593448,49.88234894614485,11.517212874576284,cityscapes_fog02
2-3,41.352538700891614,62.914494770251764,44.32160353460775,78.97279077663859,48.069746358686736,9.023364688168519,cityscapes_fog03
2-3,48.271249788618995,77.75535875940247,51.49639779552378,82.31231216571346,63.850142973644374,32.370494606709904,acdc_fog
2-3,48.50991184585935,77.37410923760663,52.76234621577102,76.74085877306965,59.159925379111186,28.925896143288167,acdc_rain
2-3,52.922405596780976,80.96750901724181,59.23587935692407,80.55383727603946,63.18097185174525,31.28918858987147,acdc_snow
2-3,17.355196930595586,38.54216001891454,11.58003085757708,32.41985691923538,25.11004442553545,2.653455006866163,providentia_fog
2-3,46.13082367743423,71.96410415059724,53.999638766050275,60.851183392685336,62.97401690164119,28.442677083132907,providentia_snow
2-3,62.43752856912478,87.79057172175985,70.52506171260856,81.4528181517083,56.14394591841923,21.93458708676041,midjourney_snow
2-3,61.2152910603615,88.49221477091423,70.0866061109556,76.67917061884965,52.82873473331088,20.19015966767563,midjourney_rain
2-3,62.532737969386744,88.2100540041007,71.57395919680566,82.81876133628413,55.888921529757404,17.478874027295028,midjourney_fog
2-4,48.113017329385634,73.85454532911291,51.32569339675488,74.28061262638982,50.37653378560909,18.45161065213734,adverse_fog
2-4,44.257420763465824,75.40604900778008,45.548456294607135,74.06870072256699,51.44944289871226,17.914720893114293,adverse_rain
2-4,47.57367082463759,73.32829262572372,50.293176926115635,72.98099574077322,41.06128009944047,14.16452901580644,adverse_snow
2-4,44.01110831387247,71.03599274111711,43.82474641291762,61.111790843956626,41.29017635271271,21.266386054970816,dense_clear_day
2-4,54.175089100150956,75.6164741291863,60.153578803974696,74.39034884005859,54.321223505178196,25.247831328989285,dense_light_fog_day
2-4,44.253278025373874,71.74102759787272,45.69812568767096,60.69408693699706,37.86632045903644,14.501126132315806,dense_light_fog_night
2-4,59.05965743212115,79.68677426273011,66.82502505119537,77.64544028183876,54.83712669906365,13.45669761069426,dense_fog_day
2-4,46.96346397131293,70.78644528655815,51.54783098806082,57.67823651286334,47.69291035534128,13.402436220168784,dense_fog_night
2-4,36.05055392377328,65.38963767820056,33.68138554398793,45.935401259575656,33.34597785862073,12.362212814963016,dense_rain
2-4,43.890897493184774,68.57038453109968,45.46747911295489,58.16666437524303,41.21462796566436,25.952543775566756,dense_snow_day
2-4,41.929237781599156,67.23131039433667,42.75996748451263,63.82379072697704,35.490001319715056,13.647074162492054,dense_snow_night
2-4,51.06039262317461,80.49582410416187,54.187012458973406,68.14891490029144,46.550028647985016,26.179291152062984,dawn_fog
2-4,53.95680435798512,80.88999004575523,59.0363562987317,71.38060121075107,52.387862541089525,26.8847981419649,dawn_sand
2-4,51.1333447490791,81.15066531341041,54.40374328882921,65.7012939264124,45.34528975267057,10.775061160741762,dawn_rain
2-4,49.545201411863374,78.42896363300433,51.46159688623886,65.52013631728512,36.8832062832894,14.022970756564371,dawn_snow
2-4,25.40160457100102,57.14419219175828,19.95560935646784,36.40993083900939,23.672787003895387,12.089281392066352,nuscenes_clear
2-4,21.790748258157613,50.993405927278566,14.791524708432243,29.654777779002263,21.952608019318024,7.805344166537276,nuscenes_rain
2-4,41.684028034190305,71.31498521105603,41.232683441149376,76.14586807094489,53.28383989028599,18.75298043519074,bdd_clear
2-4,42.52709399549887,73.27203234835494,43.072523740871745,71.06396978530113,49.61095519349255,17.96177426994968,bdd_rain
2-4,42.874518524624975,71.94321282195408,44.05861481303195,74.62963305630468,48.1740260060884,16.745765488503984,bdd_snow
2-4,44.53046904655714,67.86264643487415,47.11177093176404,78.46020750169316,52.043588516640874,15.419821796220438,cityscapes_clear
2-4,45.04853458171782,67.36754052801537,48.74107474408533,77.53345954840466,51.1434440012804,13.709706106431158,cityscapes_fog01
2-4,43.78543003900421,66.09156850393194,46.67345149963952,78.7921119573196,50.61279104398337,11.260631106450075,cityscapes_fog02
2-4,41.344346563319085,62.59878947010711,44.48161844710633,78.86857118958788,48.68355069252775,9.06867492813358,cityscapes_fog03
2-4,48.63722857269017,77.81274615646846,51.918662922519474,82.53425684663736,64.90870824557204,31.959301859228407,acdc_fog
2-4,48.369911156874714,77.45526072847774,52.7632951754202,76.13535349085781,59.5285353933283,28.22928497361068,acdc_rain
2-4,52.41370778311148,79.65973917971806,58.38831112242862,79.88115338375582,63.271477212248115,30.063416030249634,acdc_snow
2-4,15.859110232006705,36.60770205298323,9.807100279878574,28.806039938836104,23.2735266762737,3.08503194296521,providentia_fog
2-4,45.06589160876781,69.93712854375312,52.03747947867412,61.20274418740305,62.75934037915043,26.692084329936495,providentia_snow
2-4,62.54952787424922,86.83914610708197,70.1121713269682,82.16694811171045,56.34593797846762,20.604925176089207,midjourney_snow
2-4,60.50742721005143,87.82892529157508,68.68758274721432,76.02438614564447,52.537860275742666,18.688450452446357,midjourney_rain
2-4,62.65151061877402,87.56072676468796,71.0660038517359,82.95400226068165,56.371108472390596,16.20288755958618,midjourney_fog
3-0,47.92378837189267,76.43099040176622,52.60913494684139,71.92629987983854,50.33677162200127,19.640695101170024,adverse_fog
3-0,44.483016264358504,76.48259905475271,45.4184127459989,72.94980637885979,51.21492531792954,18.586082241300144,adverse_rain
3-0,47.306332589482295,74.72274352861686,49.353777079539555,72.3036277489866,40.8194555435986,13.755599599661936,adverse_snow
3-0,43.92704154108552,72.74633695810361,44.162032502668445,60.66072149198346,40.65560211414574,21.892422164927954,dense_clear_day
3-0,53.92932934785824,77.09484919521516,60.23101259912681,73.19487378827473,54.42582927479557,25.6861875164417,dense_light_fog_day
3-0,44.24994669304081,73.16040947572596,46.125292507967096,60.53474058580057,37.520802414159924,16.40927520932693,dense_light_fog_night
3-0,59.69883960468656,80.69318929347624,67.17293405567763,77.78262236728708,55.22444266994544,15.40322311851517,dense_fog_day
3-0,47.07602750453959,72.65733293889741,51.939464965315885,57.757195643087535,47.13121273583152,16.557149127622427,dense_fog_night
3-0,35.81266179695654,66.36087240022096,32.78750345884694,45.01262162863902,33.39072546843436,13.920053655644754,dense_rain
3-0,43.63417764770887,69.96610627463,44.41432019016089,58.25262352984868,40.286436973560455,26.445930323052696,dense_snow_day
3-0,41.85057872346072,68.96220697356308,43.35098339862245,63.38064865526902,35.5107868009352,15.158345103409532,dense_snow_night
3-0,51.289183233224335,81.45923387748618,55.06511807429473,68.48074720756581,45.985968568356924,27.723700110621635,dawn_fog
3-0,53.6606047935392,82.90921627601271,58.62356693113403,70.59035323824004,51.228779808112414,28.914850580757793,dawn_sand
3-0,51.10187852931838,81.73812865049432,54.373302038513174,65.30763169240564,44.54704666445413,13.148383019068605,dawn_rain
3-0,49.737690641720825,80.17832655795264,51.887380929407776,64.78810322189118,37.5804937664595,15.54187776047197,dawn_snow
3-0,26.749798526152002,57.80135503990357,23.312064807301695,39.7632563158902,23.26563937223175,12.121428337772748,nuscenes_clear
3-0,22.809719883850896,51.98888183394378,16.920686827918534,31.38445829869525,22.02620473362297,8.152507683699302,nuscenes_rain
3-0,42.204171325703946,72.7750928073755,41.91623108974327,76.70144343390278,53.55455838876166,18.70510697355909,bdd_clear
3-0,42.9406731369711,74.53907761969865,43.77430932211648,70.93193303006737,49.934962499536105,18.625274496801197,bdd_rain
3-0,42.979178627048555,72.6495637259687,44.20523243044398,74.30185586699358,48.347454111976056,16.917220177028984,bdd_snow
3-0,44.20304515337228,69.14025416232664,47.61633183579028,77.06261523055487,51.32690751631663,15.23338625689956,cityscapes_clear
3-0,44.72766102515552,68.60388800060551,49.164350206042165,77.07623112444352,50.51624741805691,13.39083606768784,cityscapes_fog01
3-0,43.38369605083793,66.76939333040353,47.034255452408765,78.10312319886549,49.522447664148665,11.44247896557725,cityscapes_fog02
3-0,41.130460354101544,63.6887653029511,44.703942613696796,77.50896414806408,47.66376807732405,9.843198625902543,cityscapes_fog03
3-0,46.527338134558065,77.9880264931666,48.45395029106359,79.91624717596493,62.04938568407147,29.802852895041358,acdc_fog
3-0,47.56843437064178,78.30641461905196,51.57658206112845,75.88150245628195,58.218374769181395,27.66870788789363,acdc_rain
3-0,51.05436094535689,80.70752133625699,56.838569548071646,77.66228251727162,61.49347683380021,29.066052060911,acdc_snow
3-0,16.521023395606786,37.25417370921798,10.816527304579338,30.091602277459078,23.522383343792374,3.145645013516714,providentia_fog
3-0,45.54914068335552,73.48465104273969,53.66538542653002,58.45085352390471,61.46286800691949,28.62866774983867,providentia_snow
3-0,61.51617314122072,88.16570267157584,70.44575235747519,80.08317571523614,55.1850919630387,21.781818358728078,midjourney_snow
3-0,59.010917997918746,88.82637060550638,68.54961604226798,73.28820169428053,51.30024141744042,19.609167017622976,midjourney_rain
3-0,60.723060678828354,88.96181800079381,71.2245812896388,79.0326242275427,54.84328481589302,18.596261962937543,midjourney_fog
